"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-07-30",,,"78","H,,S","80",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-07-31",,,"80","H,,S","86",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-01","0.08",",,S","78","H,,S","81",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-02","2.36",",,S","77","H,,S",,,"73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-03","1.18",",,S","79","H,,S","81",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-04","0.35",",,S","80","H,,S","84",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-05","0.01",",,S","79","H,,S","83",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-06","0.08",",,S","79","H,,S","85",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-07","0.02",",,S","81","H,,S","87",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-08","0.00",",,S","81","H,,S","87",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-09","0.02",",,S","81","H,,S","87",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-10","0.00",",,S","81","H,,S","89",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-11","0.02",",,S","81","H,,S","85",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-12","0.00",",,S","81","H,,S","87",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-13",,,"81","H,,S","87",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-14",,,"81","H,,S","88",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-15",,,"81","H,,S","89",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-16",,,"82","H,,S","89",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-17",,,"82","H,,S","90",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-18",,,"81","H,,S","90",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-19",,,"79","H,,S","86",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-20",,,"80","H,,S","87",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-21",,,"82","H,,S","90",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-22",,,"81","H,,S","89",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-23",,,"82","H,,S","91",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-24",,,"83","H,,S","91",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-25","0.03",",,S","81","H,,S","92",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-26","0.04",",,S","81","H,,S","90",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-27","0.02",",,S","81","H,,S",,,"74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-28","0.00",",,S","82","H,,S","92",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-29","1.22",",,S","81","H,,S","91",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-30","0.00",",,S","82","H,,S","91",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-08-31",,,"84","H,,S","92",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-01",,,"83","H,,S","93",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-02",,,"83","H,,S","94",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-03",,,"83","H,,S","94",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-04",,,"82","H,,S","88",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-05","0.00",",,S","80","H,,S","87",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-06","0.24",",,S","85","H,,S","95",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-07","0.00",",,S","81","H,,S","93",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-08","0.67",",,S","82","H,,S","89",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-09","0.00",",,S","80","H,,S","91",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-10","2.60",",,S","80","H,,S","91",",,S","73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-11","0.79",",,S","81","H,,S","92",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-12","0.94",",,S","80","H,,S","85",",,S","73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-13","0.00",",,S","82","H,,S","89",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-14","0.04",",,S","82","H,,S","92",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-15","0.08",",,S","79","H,,S","88",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-16","0.02",",,S","80","H,,S","86",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-17","0.47",",,S","77","H,,S","78",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-18","0.55",",,S","79","H,,S","84",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-19","0.01",",,S","79","H,,S","86",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-20","0.83",",,S","81","H,,S",,,"73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-21","0.00",",,S","84","H,,S","93",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-22",,,"82","H,,S","90",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-23","0.83",",,S","79","H,,S","83",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-24","0.67",",,S","81","H,,S","89",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-25","0.00",",,S","81","H,,S","88",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-26",,,"81","H,,S","89",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-27",,,"82","H,,S","89",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-28",,,"80","H,,S","90",",,S","73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-29","0.28",",,S","81","H,,S","91",",,S","73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-09-30","0.00",",,S","80","H,,S","90",",,S","73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-01","0.71",",,S","80","H,,S","89",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-02","0.00",",,S","80","H,,S","90",",,S","73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-03",,,"81","H,,S","91",",,S","73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-04",,,"85","H,,S",,,"73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-05",,,"83","H,,S","92",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-06",,,"83","H,,S","92",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-07",,,"84","H,,S","94",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-08",,,"84","H,,S","95",",,S","73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-09",,,"83","H,,S","95",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-10",,,"83","H,,S","95",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-11",,,"82","H,,S","95",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-12",,,"84","H,,S","96",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-13",,,"83","H,,S","98",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-14",,,"85","H,,S","98",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-15",,,"85","H,,S","98",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-16",,,"85","H,,S","97",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-17",,,"85","H,,S","99",",,S","69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-18",,,"84","H,,S","99",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-19",,,"85","H,,S","98",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-20",,,"82","H,,S","98",",,S","68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-21",,,"81","H,,S","99",",,S","67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-22",,,"82","H,,S","95",",,S","64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-23",,,"81","H,,S","95",",,S","65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-24",,,"82","H,,S","94",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-25",,,"83","H,,S","95",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-26",,,"83","H,,S","96",",,S","70",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-27",,,"85","H,,S","98",",,S","73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-28",,,"82","H,,S","97",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-29",,,"82","H,,S","98",",,S","67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-30",,,"80","H,,S","95",",,S","68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-10-31",,,"83","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-01",,,"81","H,,S","93",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-02",,,"80","H,,S","93",",,S","69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-03",,,"80","H,,S","93",",,S","68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-04",,,"78","H,,S","94",",,S","66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-05",,,"82","H,,S","95",",,S","67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-06",,,"79","H,,S","93",",,S","68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-07",,,"79","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-08",,,"78","H,,S","92",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-09",,,"79","H,,S","92",",,S","67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-10",,,"77","H,,S","91",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-11",,,"76","H,,S","91",",,S","61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-12",,,"77","H,,S","91",",,S","61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-13",,,"76","H,,S","91",",,S","60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-14",,,"75","H,,S","91",",,S","61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-15",,,"76","H,,S","93",",,S","60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-16",,,"77","H,,S","94",",,S","62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-17",,,"78","H,,S","94",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-18",,,"76","H,,S","94",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-19",,,"78","H,,S","93",",,S","62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-20",,,"79","H,,S","92",",,S","61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-21",,,"77","H,,S","93",",,S","61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-22",,,"76","H,,S","92",",,S","59",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-23",,,"77","H,,S","91",",,S","59",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-24",,,"77","H,,S","92",",,S","60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-25",,,"75","H,,S","92",",,S","62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-26",,,"77","H,,S","91",",,S","62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-27",,,"77","H,,S","91",",,S","67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-28",,,"76","H,,S","90",",,S","61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-29",,,"70","H,,S","86",",,S","56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-11-30",,,"65","H,,S","82",",,S","54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-01",,,"67","H,,S","82",",,S","54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-02",,,"68","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-03",,,"68","H,,S","85",",,S","58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-04",,,"72","H,,S","88",",,S","57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-05",,,"74","H,,S","89",",,S","60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-06",,,"73","H,,S","89",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-07",,,"70","H,,S","88",",,S","56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-08",,,"70","H,,S","88",",,S","53",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-09",,,"67","H,,S","86",",,S","54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-10",,,"72","H,,S","86",",,S","56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-11",,,"69","H,,S","85",",,S","54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-12",,,"71","H,,S","85",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-13",,,"67","H,,S","86",",,S","52",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-14",,,"67","H,,S","83",",,S","50",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-15",,,"66","H,,S","83",",,S","49",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-16",,,"69","H,,S","90",",,S","51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-17",,,"67","H,,S","84",",,S","51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-18",,,"64","H,,S","81",",,S","47",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-19",,,"61","H,,S","81",",,S","47",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-20",,,"64","H,,S","81",",,S","46",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-21",,,"66","H,,S","82",",,S","49",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-22",,,"65","H,,S","80",",,S","47",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-23",,,"64","H,,S","80",",,S","46",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-24",,,"63","H,,S","78",",,S","45",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-25",,,"66","H,,S","80",",,S","49",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-26",,,"68","H,,S","83",",,S","54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-27",,,"69","H,,S","83",",,S","51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-28",,,"69","H,,S","81",",,S","56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-29",,,"70","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-30",,,"69","H,,S","82",",,S","57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2005-12-31",,,"69","H,,S","83",",,S","56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-01",,,"69","H,,S","84",",,S","52",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-02",,,"65","H,,S","77",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-03",,,"61","H,,S","75",",,S","47",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-04",,,"62","H,,S","77",",,S","46",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-05",,,"61","H,,S","77",",,S","49",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-06",,,"63","H,,S","76",",,S","49",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-07",,,"66","H,,S","82",",,S","50",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-08",,,"70","H,,S","85",",,S","53",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-09",,,"72","H,,S","85",",,S","57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-10",,,"72","H,,S","85",",,S","56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-11",,,"67","H,,S","84",",,S","49",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-12",,,"66","H,,S","84",",,S","49",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-13",,,"70","H,,S","86",",,S","50",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-14",,,"71","H,,S","88",",,S","53",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-15",,,"76","H,,S","92",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-16",,,"76","H,,S","88",",,S","59",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-17",,,"69","H,,S",,,"54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-18",,,"73","H,,S","85",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-19",,,"72","H,,S","84",",,S","60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-20",,,"70","H,,S","81",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-21",,,"67","H,,S","81",",,S","53",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-22",,,"68","H,,S","78",",,S","51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-23",,,"67","H,,S","78",",,S","55",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-24",,,"67","H,,S","81",",,S","52",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-25",,,"72","H,,S","82",",,S","53",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-26",,,"71","H,,S","83",",,S","58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-27",,,"74","H,,S","87",",,S","57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-28",,,"74","H,,S","91",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-29",,,"75","H,,S","89",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-30",,,"75","H,,S","91",",,S","60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-01-31",,,"78","H,,S","92",",,S","66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-01",,,"77","H,,S","93",",,S","61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-02",,,"78","H,,S","95",",,S","62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-03",,,"78","H,,S","94",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-04",,,"79","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-05",,,"79","H,,S","93",",,S","66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-06",,,"76","H,,S","92",",,S","62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-07",,,"75","H,,S","91",",,S","57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-08",,,"75","H,,S","89",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-09",,,"75","H,,S","91",",,S","60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-10",,,"78","H,,S","94",",,S","60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-11",,,"78","H,,S","94",",,S","62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-12",,,"78","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-13",,,"77","H,,S","95",",,S","62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-14",,,"80","H,,S","95",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-15",,,"78","H,,S","91",",,S","67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-16",,,"78","H,,S","93",",,S","66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-17",,,"76","H,,S","90",",,S","68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-18","0.51",",,S","77","H,,S","90",",,S","64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-19","0.00",",,S","78","H,,S","94",",,S","64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-20",,,"78","H,,S","93",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-21",,,"79","H,,S","97",",,S","62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-22",,,"82","H,,S","98",",,S","65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-23",,,"80","H,,S","97",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-24",,,"81","H,,S","98",",,S","66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-25",,,"81","H,,S","94",",,S","69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-26",,,"80","H,,S","93",",,S","66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-27",,,"80","H,,S","94",",,S","64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-02-28",,,"80","H,,S","97",",,S","65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-03-01",,,"79","H,,S","95",",,S","65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-03-02",,,"79","H,,S","96",",,S","61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2006-03-03",,,"79","H,,S","96",",,S","59",",,S"
